Gene,M_carcass_FPKM,M_testis_FPKM,Testis2carcass
LOC4801074,344.9221263,2.040212809,0.005914998
LOC4800925,4.10477087,0.047847768,0.011656864
LOC4800435,74.72394364,2.293288006,0.030690149
LOC4801285,1.880961359,0.43090879,0.229090065
LOC4802652,0.673287419,4.413377528,6.554959813
LOC6897494,2826.762232,10.9608689,0.003877535
LOC4800754,1.294997414,0.83185992,0.642364431
LOC4800753,18.45498376,0.156276997,0.008468064
LOC4801174,31.37270573,1.750845874,0.055807964
LOC4800478,101.1353175,139.6280098,1.380605834
LOC6896882,0.313732131,0,3.19E-06
LOC6896883,0.032791467,0,3.05E-05
LOC4812313,11.23649774,234.1376764,20.83724502
LOC4813680,58.88108206,57.02891552,0.968543946
LOC6898674,40.49696294,2054.03605,50.72074179
LOC4814470,6.08923247,2.45423772,0.403045594
LOC4815960,0.24285588,140.8627724,580.023812
LOC6898477,3512.655277,316.9669945,0.090235725
LOC4804492,253.5559187,422.2674223,1.665381837
LOC4804705,8.677846939,39.41030192,4.541483464
LOC4802914,2.92432656,158.0980229,54.06303522
LOC26533253,0,0,1
LOC4802751,1745.518031,9.745499111,0.005583156
LOC4813023,0.340111151,983.8358018,2892.680545
LOC4812649,0.268123262,28.17192005,105.0703911
LOC4812651,12.95095665,0.173982972,0.013434062
LOC6900046,0,0.047350218,47351.218
LOC4817571,191.1624251,365.0057039,1.909400881
LOC4816848,59.06977616,33.56922207,0.568297777
LOC4817534,30.77078105,2.104338472,0.068387585
LOC4817524,0.05301251,94.61425164,1784.719634
LOC6898484,2.961561298,0.122728625,0.041440839
LOC4804954,3.331602079,0,3.00E-07
LOC6898699,894.2348926,2.223456562,0.002486436
LOC15382870,1092.050444,44.40699817,0.040663872
LOC6898655,554.7071467,3.670990489,0.006617891
LOC26534101,1066.613815,37.81512951,0.035453441
LOC4804767,0.696772648,0.561218095,0.805453961
LOC6898168,10.28607561,13.98065189,1.359182264
LOC4803646,8.839915253,3.815307623,0.431600087
LOC4804167,29.51202104,316.2639159,10.7164435
LOC6901700,0.277506614,30.18718574,108.7796702
LOC6898041,1.058868805,0.048374099,0.045685597
LOC4804747,0.972140632,1038.598379,1068.361179
LOC4805645,0.161032625,0.073443752,0.45608333
LOC6899426,3.040123842,1.77762528,0.584721474
LOC4804083,1133.347789,40.58013561,0.035805546
LOC4805068,187.7629268,34.60032448,0.184276661
LOC6898336,9.900183579,7.632933147,0.770989075
LOC4805012,3.930641197,1.10961229,0.282298219
LOC26533341,34.76763417,16.04884297,0.461602979
LOC4813486,874.7688513,57.73310031,0.065998122
LOC4812144,0.88210213,0.050130414,0.056831693
LOC6900021,0.549035808,94.40988138,171.9554699
LOC6900013,0,0,1
LOC6900010,0.125511937,0,7.97E-06
LOC6900476,0.067040332,0.054931476,0.819382228
LOC6900144,0,0,1
LOC6900143,0,0,1
LOC6900475,0.142128174,0,7.04E-06
LOC6900145,0,0,1
LOC6900003,0,0,1
LOC6900346,15.92901557,0.289259253,0.018159329
LOC4812122,9.95756734,0.355580688,0.035709691
LOC6900643,1.493952658,0.181025297,0.121172632
LOC4814012,1669.229936,33.36421995,0.019987792
LOC4812714,10.97758242,0.177611741,0.016179585
LOC6900944,42.46928199,10.91884548,0.257099855
LOC6900508,0.40791611,0.074584949,0.182845846
LOC4813744,0.497116417,0.032256288,0.06488867
LOC4814053,1.697377277,0.104919839,0.061813469
LOC4814149,1.48272154,0.987552099,0.66604039
LOC6898024,0.203524221,0.175541897,0.862511763
LOC4816046,38.57789068,19.80041259,0.513258053
LOC4814989,1.523656285,0.132914223,0.08723433
LOC4815897,27.87902112,8.03378063,0.288165833
LOC4815474,36.34033237,59.77348217,1.644824844
LOC4816032,21.96007987,0.083793777,0.003815777
LOC4814358,0,33.88518293,33885183.93
LOC26533778,0,374.1506352,374150636.2
LOC6903978,0,0,1
LOC4814771,0,0,1
LOC117185207,0,0,1
LOC117185206,0,0,1
LOC6903977,0,0,1
LOC6903975,0.635804372,3.107109038,4.886888622
LOC117185208,0,0,1
LOC117185209,0,0,1
LOC4814776,59.91776549,28.22764144,0.471106386
LOC6901766,0.171282672,0.077837822,0.454443913
LOC6901769,27.96995627,0.55315944,0.01977695
LOC4814218,20.92803438,4.754345907,0.227175978
LOC4815094,167.3750692,31.64684114,0.189077394
LOC4811662,17.73354346,4.199560767,0.236814573
LOC26532175,0.074055918,0.064660485,0.873132267
LOC6903602,0.014582312,0.131747247,9.034178888
LOC4818169,0.541623583,3.419537513,6.31348469
LOC4816257,0.232496136,1318.26739,5670.037122
LOC4816263,6.431929492,11.24202749,1.747846701
LOC4817557,209.37613,116.196559,0.554965647
LOC4816306,123.0693191,5.833539657,0.047400446
LOC4817707,197.0152673,42.51509878,0.215795964
LOC4817408,426.9577313,4.630828903,0.010846109
LOC6902955,22.12638066,0.349999033,0.015818223
LOC4816470,0.107742682,96.55236478,896.1301896
LOC6903360,10.87266089,4.915495051,0.452096837
LOC6898511,9.129388139,48.2310833,5.283057121
LOC4816259,7.882409647,2.089797584,0.26512176
LOC4813279,119.3468774,15.11810986,0.126673702
LOC4812739,5.444084652,1.068632622,0.196292581
LOC4817623,2.194806743,0.05969726,0.027199767
LOC4812935,8.898390434,35.04544911,3.938402841
LOC4800255,1.426562001,1562.597235,1095.358028
LOC4816537,0.02998822,45.20931596,1507.518929
LOC4800770,0.191065439,0,5.23E-06
LOC4816631,8.686537154,2.91153528,0.335177976
LOC6899933,2.019441447,6.432120304,3.185097606
LOC4812123,3.167879594,0.125611023,0.039651754
LOC4813918,8.179911223,0.343769395,0.042026172
LOC6903373,5.890114379,10.86392705,1.844433827
LOC6900184,0,1.504076095,1504077.095
LOC4812667,11.05188335,2.947930411,0.266735637
LOC4804742,12.45860567,4.244117876,0.340657586
LOC4817973,139.1438334,4.916719246,0.035335524
LOC6903413,12.14411418,0.304146621,0.025044856
LOC4817234,10.31437211,0.728531904,0.070632786
LOC4817206,162.9104298,6.003556027,0.036851888
LOC4817650,8.844430554,5.926118008,0.670039558
LOC4801168,6.878576164,159.340447,23.16473948
LOC4801256,25.22210953,8.504997188,0.337204065
LOC4802424,65.63854724,22.27184051,0.339310392
LOC4802993,8.504192529,1.92452938,0.22630369
LOC4812104,232.0479375,3.475894297,0.014979212
LOC6902991,0.081956158,7.139198198,87.10891632
LOC6901828,2.354705381,8.66043438,3.677925813
LOC6901827,0,0.368475722,368476.722
LOC117184847,0.009214462,0.825745439,89.60445132
LOC6901191,0.011736704,3.924430762,334.3440763
LOC6899845,0,6.398454235,6398455.235
LOC4804695,24.98921436,9.047771455,0.362067089
LOC4815727,10.01366104,1.309244728,0.130745947
LOC4801124,0,3.586660661,3586661.661
LOC4800906,0.571789579,10.10751227,17.67694963
LOC4800967,0.027679658,4.729025146,170.8422575
LOC4812141,0.058883831,0.053326758,0.905628106
LOC6900176,0,0.068179824,68180.824
LOC4804555,0.832738006,0.6556577,0.787351973
LOC4804554,0.654094263,0.401519055,0.613855623
LOC4803727,0,0,1
LOC4803728,0,0,1
LOC4805261,0,0,1
LOC4805262,0.044381406,1.509074959,34.00167083
LOC4805263,0.099214641,2.568703491,25.89011628
LOC4804416,0,0.047550012,47551.012
LOC26532250,0,0.035425623,35426.623
LOC4805024,0.079328721,0.117804344,1.485008935
LOC4803495,0.0189142,0.03262711,1.724967727
LOC4816629,0.10457772,1.626743391,15.55521414
LOC4817038,4.448366155,0.613149831,0.13783728
LOC4817821,0,0.017606242,17607.242
LOC4816461,0.013838601,1.565981903,113.1523187
LOC4817547,0.128250522,0,7.80E-06
LOC6901130,0.041496767,0.037580572,0.905628783
LOC4816539,0.908058568,23.0384016,25.37102567
LOC6900562,11.08879997,3.771010297,0.340073855
LOC4813441,78.27307521,9.268842177,0.118416748
LOC6900864,0.023295868,73.25418049,3144.378919
LOC4804328,15.43733501,28.54358276,1.848996727
LOC15382879,20.79498933,22.33156348,1.073891554
LOC4801167,7.29596512,6.948267838,0.952343901
LOC4813260,3.98003342,4.736338445,1.190024745
LOC4802762,0.397865676,0.485819015,1.221062342
LOC6900526,0.068864055,0,1.45E-05
LOC4815215,0.067927818,0,1.47E-05
LOC4816448,5.194562153,8.414202681,1.61980968
LOC4814710,47.79328526,1.522443008,0.031854767
LOC6901564,0.01582799,288.7284164,18240.48236
LOC4812023,35.16066887,1.683349987,0.047875965
LOC6898353,9.793953419,6.075804761,0.620362879
LOC4804325,4.773040802,8.02458033,1.681230055
LOC6897612,76.42771673,1.026522744,0.013431302
LOC4812858,0.084151044,0.537096203,6.382461731
LOC6897182,58.55465168,2.998325293,0.051205603
LOC4801991,11.99613519,0,8.34E-08
LOC4804494,45.1676265,0.449480575,0.00995141
LOC4818137,214.2677584,2.417604847,0.011283106
LOC6903546,0.619796059,0.536497319,0.865603202
LOC6902593,0,0,1
LOC6903314,6.622152674,0.757848455,0.114441539
LOC6900482,39.99936067,14.52988848,0.363253034
LOC4801173,112.2826208,12.51847194,0.111490743
LOC6897271,4.291572283,81.99731557,19.1065866
LOC4811740,17.49219774,6.040355612,0.345317173
LOC4816676,104.5400389,5.356779875,0.051241427
LOC4803404,19.50157697,1.179518406,0.06048328
LOC4805583,3.289866436,10.81711108,3.288008496
LOC5495518,44.29144864,0.271101467,0.006120876
LOC4816145,5.63471214,3.24702984,0.576254861
LOC4803121,55.37583678,21.75735684,0.392903452
LOC4805245,0.024611395,0.130421225,5.299046372
LOC4802975,2.464055107,0.017770787,0.007212412
LOC4802977,6.919322031,0.111991328,0.016185446
LOC4802979,2.404328529,0.036620984,0.015231682
LOC4802973,11.51761761,0.307599079,0.026706917
LOC6897876,9.835068045,0.344711176,0.035049289
LOC4802846,0.910012309,0.102826119,0.112995181
LOC4801249,21.36763912,10.32878899,0.483384685
LOC4814169,26.67651879,42.43621851,1.590770454
LOC4813496,477.5780101,0.239265471,0.000501
LOC4817357,3.231018295,18.25943913,5.651294053
LOC6903304,0.098936178,9.585910588,96.88887176
LOC4816767,51.84281315,0,1.93E-08
LOC4812010,1.412548129,145.2116769,102.8011521
LOC4814919,2.806811529,1.187967132,0.423244559
LOC117184821,0.63344748,0.206383287,0.325810691
LOC4803541,1.524527163,43.15109142,28.30455577
LOC4813536,30.41425296,26.51787397,0.871889707
LOC4803643,92.72103964,5.486662149,0.059173874
LOC4812453,12.2509512,0.373056816,0.030451332
LOC4812911,97.75054154,126.0575721,1.289584383
LOC4816647,50.39304505,14.60204749,0.289763164
LOC4813560,0.091427079,82.40565723,901.316744
LOC4805291,7.78075964,6.329974575,0.813542
LOC6900178,6.391062098,8.453509023,1.322707959
LOC117184506,0.063727805,0,1.57E-05
LOC4812432,491.6051682,0.085033072,0.000172972
LOC4802369,4.688476116,9.183474022,1.958733037
LOC26534455,0,2.230929319,2230930.319
LOC6901964,0,0,1
LOC26532315,0,0,1
LOC117184743,0,0.357004639,357005.639
LOC6901963,0,0,1
LOC4800506,10.21446458,247.1364738,24.19475329
LOC6900547,1.558009162,0.25094751,0.16106988
LOC4813855,17.6701082,22.71883098,1.285721085
LOC6897965,31.87243176,14.54549575,0.456366066
LOC6899784,49.92067636,0.429232926,0.008598319
LOC6897492,0.09326892,279.3991465,2995.597604
LOC4802174,0,34.53166752,34531668.52
LOC6900553,13.50331227,34.60664649,2.562826383
LOC4814909,6.654174457,3.474552068,0.522161324
LOC4818065,5.628462433,5.122841143,0.910167083
LOC4800569,0.766649226,136.2845966,177.7663306
LOC4804168,10.68099891,19.3577969,1.812358212
LOC4800857,33.10307925,296.7134366,8.963318076
LOC6896873,0,17.42215854,17422159.54
LOC4813402,0.362416428,158.7888782,438.1380888
LOC6898855,52.5554566,94.07416232,1.789997987
LOC6903343,4.697758826,6.292586856,1.339486923
LOC4817379,53.85111691,0.971735558,0.018044873
LOC4801759,18.82095144,16.14037,0.857574613
LOC4816828,21.75848988,12.06020877,0.554276022
LOC4800252,4.331491552,13.63594495,3.148094054
LOC4814071,16.93922591,12.32203567,0.727426153
LOC4805102,84.00497601,0.0547792,0.000652107
LOC4804962,1.028162805,0.099124267,0.096409995
LOC6898569,4.580404295,0.672623347,0.146848216
LOC4805065,354.5710738,0.716438703,0.002020581
LOC6898773,3.96498805,0.124586053,0.03142179
LOC5495516,12.69252851,0.98189132,0.077359861
LOC4812297,1.955296547,0.073133622,0.037403321
LOC4812163,425.9677763,12.42267417,0.029163415
LOC4812826,227.7335784,84.27770038,0.370071474
LOC4800454,21.8590084,0.365688173,0.016729449
LOC6898126,92.94368613,0.545105714,0.005864914
LOC6901123,4.30979976,6.710982504,1.557144721
LOC4801290,6.034147181,0.743554984,0.123224681
LOC4814044,60.64172912,0.60260963,0.009937227
LOC4817021,598.9893881,71.47701124,0.119329346
LOC4816241,0.247157894,0.51036656,2.064937063
LOC4814100,0,1.259399597,1259400.597
LOC6897344,13.81661567,35.99246925,2.605013304
LOC4801122,3.630829518,4.136111388,1.139164268
LOC4814949,7.664370643,4.687685718,0.611620487
LOC4803480,19.53663913,0.500568673,0.025622096
LOC4803913,18.74714943,26.95861767,1.43801154
LOC6900119,0.19403248,3.038372916,15.65901881
LOC6902118,29.78419078,12.61743398,0.423628584
LOC4814981,0.063808033,0,1.57E-05
LOC6901843,6.684709731,0.943063508,0.141077834
LOC6900736,4.448551532,0,2.25E-07
LOC4813890,0.238572293,0,4.19E-06
LOC6900737,9.348192426,0.027465738,0.002938187
LOC4813355,0.666425128,0,1.50E-06
LOC4817083,20.29351852,45.50077845,2.242133475
LOC6900461,11.96186065,4.388766673,0.366896709
LOC4812906,3.673811735,0,2.72E-07
LOC4813484,43.09668014,3.829249877,0.08885257
LOC4814001,16.33767597,2.034073829,0.124502084
LOC6897129,19.19045805,72.35022126,3.770114204
LOC4801541,121.1758022,0.09709,0.000801241
LOC6901635,4.70798546,1.736610912,0.368865103
LOC4801544,1.718707109,0,5.82E-07
LOC4802039,6.115570357,16.45156007,2.69011023
LOC4802547,12.20935027,4.065501726,0.332982698
LOC4801430,21.76611344,11.83258569,0.543624206
LOC6902275,5.912534327,0.435460798,0.073650604
LOC4803091,4.373124341,3.557398995,0.813468565
LOC4817173,30.38993723,0,3.29E-08
LOC4805465,19.37378919,19.94102672,1.029278604
LOC4816272,21.99017331,4.56831508,0.207743514
LOC26534020,19.70466333,8.142716043,0.413238049
Y-linked-gene.213,0,0,1
LOC117183192,0,0,1
LOC4801024,0,0,1
LOC4800969,0,0,1
LOC4800968,0.042219254,0,2.37E-05
LOC6899180,0.182509874,0,5.48E-06
LOC4812354,0.148841275,0,6.72E-06
LOC6900613,0.787427451,1.191575902,1.513251014
LOC4813578,0.719242577,1.836606427,2.553526353
LOC4813096,0.811123408,1.283011936,1.581770839
LOC4803733,0,0.665649203,665650.203
LOC6898205,0,19.21291608,19212917.08
LOC6898206,0,0.052139457,52140.457
LOC4803732,0.066278356,0.415479695,6.268629013
LOC4816269,0,0,1
LOC4817820,0.130840611,0.444594674,3.397968502
LOC4817517,0,0,1
LOC4817514,0,0.360100068,360101.068
LOC6901495,0.585776288,0,1.71E-06
LOC6900937,0.767273959,1.057846812,1.378707593
LOC4812342,143.2921213,28.68850969,0.200209964
LOC4816373,0.136327024,2015.343475,14783.04616
LOC4816600,7.546674571,152.0145324,20.14324479
LOC117184572,2.286625326,3.681292371,1.609923462
LOC4802947,0.027705169,28.35953304,1023.581917
LOC6902953,2.15029547,4.542586429,2.112540058
LOC4800671,10.8187501,17.27856171,1.597094022
LOC117183395,133.7034593,2432.499376,18.19324175
LOC4800424,0.69940189,0.047926848,0.068526809
LOC4817774,1.777803799,0.100833372,0.056718472
LOC4801531,73.88415505,6.824834622,0.092372113
LOC4802119,10.3072187,99.22103174,9.62636246
LOC4817837,91.15935836,113.9463831,1.249969119
LOC4802045,9.339203013,3.393097157,0.363317704
LOC6904114,1.779935524,93.56659359,52.56737716
LOC4801239,29.3329337,21.4744666,0.732094072
LOC4803710,0.022734099,0.161767953,7.115383696
LOC4800668,0.266636528,29.06590775,109.0090691
LOC6900438,11.25553529,1.137777343,0.101086107
LOC4812834,14.59215964,55.26223834,3.787118352
LOC4817384,90.64490002,3.53392073,0.038986437
LOC26533267,0.041803305,68.73818493,1644.284848
Y-linked-gene.392,0,0,1
Y-linked-gene.859,0,0,1
Y-linked-gene.858,0,0,1
Y-linked-gene.34,0,0,1
Y-linked-gene.103,0,0,1
LOC4800453,6.896095067,5.900527003,0.855633092
LOC4814990,9.08352324,7.340709303,0.808134608
LOC4800898,2.752237268,0.045979905,0.016706731
LOC6899335,0.056991621,150.5133908,2640.927694
Y-linked-gene.206,0,0,1
Y-linked-gene.804,0,0,1
Y-linked-gene.471,0,0,1
Y-linked-gene.523,0.021860978,0,4.57E-05
LOC4818041,5.78773521,4.318681105,0.746178117
LOC6899753,4.907505156,20.37248394,4.151290756
LOC4803308,12.7522131,0.49495943,0.038813686
LOC117184427,0.058526502,139.484937,2383.237522
LOC6897893,116.7150383,128.2877247,1.099153343
LOC4801913,16.5036499,0.244791226,0.014832611
LOC4801915,7.504017092,0,1.33E-07
LOC6898716,0,2.379024354,2379025.354
LOC4804958,0.276709267,0.136821943,0.494462835
LOC4801186,0,0.02232114,22322.14
LOC4816512,0,0,1
LOC4804177,23.7451557,0,4.21E-08
LOC117184660,4.127144376,1.220114174,0.295631741
LOC4812489,218.090069,103.9964737,0.476851031
LOC4801737,2.470982236,7.735422599,3.130504281
LOC4813006,168.6045361,244.6081764,1.450780517
LOC4813326,17.73330371,4.227891855,0.238415395
LOC4801651,0,0,1
LOC26532935,1.521977987,0,6.57E-07
LOC4816408,0.065440671,717.0968746,10957.802
LOC6898790,1.092795506,0.442131748,0.404588362
LOC4805124,0,0,1
LOC117183789,0.117000267,0.267655011,2.287633444
LOC4804367,1.492348143,2.903045131,1.945286158
LOC4804720,719.8711663,5.119956052,0.007112324
LOC6898961,14.89472169,4.187355209,0.281130189
LOC6898404,131.7282229,4.235372681,0.032152363
LOC4804882,15.94031345,59.81205404,3.752250636
LOC4804883,29.31512329,3.682642794,0.125622657
LOC4804361,6.847340802,2.676096204,0.390822787
LOC4805640,22.59367262,1.19226404,0.052769862
LOC15382869,24.74709383,14.07305361,0.568675018
LOC6898753,0.435062634,0.044720333,0.102792625
LOC6898745,433.3705234,5.667064479,0.013076721
LOC6898635,13.14216959,2.320175364,0.17654438
LOC4803914,337.3190172,2.377774699,0.007049041
LOC4804892,6.679207559,1.069421126,0.160112103
LOC4804270,62.55309494,0,1.60E-08
LOC4805466,1.104861206,0.046801212,0.042360225
LOC4803668,5.164285682,0.735371505,0.142395756
LOC26532738,0,9.584206116,9584207.116
LOC4804279,0.126862375,0.076960776,0.606650865
LOC4805090,13.35490221,41.22843324,3.087138378
LOC6898639,36.87204008,0.768848232,0.020851822
LOC6898640,0.323135983,0.086230721,0.266858099
LOC4804938,0.579242997,271.2367625,468.2599473
LOC26533992,0.284929942,603.2457072,2117.164617
LOC4805029,0.153863365,143.1886575,930.6161235
LOC4803889,0.384499923,0.569450393,1.481014371
LOC6898888,10.79699819,0.554308935,0.051339259
LOC4803887,0.153949422,0.344893147,2.240293618
LOC6898273,0,76.49114771,76491148.71
LOC4803886,0,0.273172031,273173.031
LOC4803393,0.111747617,5.220146882,46.71331101
LOC4803962,0.016485328,0.043366839,2.630533626
LOC4803966,16.44965889,7.533732806,0.457987208
LOC4805727,1.808531813,0.794900314,0.439528278
LOC4804010,1.18972609,1.253085714,1.053255595
LOC6898333,0,0.130812898,130813.898
LOC4804590,1.043116578,2.919528435,2.798849811
LOC6899116,2.906989106,0.082152504,0.028260675
LOC6898960,17.75786206,394.6016637,22.22123594
LOC4805637,0.974182693,0.065438537,0.067173714
LOC4803804,4.815926079,6.736221673,1.398738511
LOC4803810,17.47612367,4.525014303,0.258925556
LOC4803917,0.654125059,4.199756466,6.420409965
LOC6898299,0.033142347,14.03924736,423.5917482
LOC4803932,21.91318269,3.616414562,0.165033781
LOC4803933,39.2438507,6.860738425,0.174823294
LOC4804679,2.025456999,11.69394599,5.773482834
LOC4804673,0.556899539,0.452664891,0.812830765
LOC4804670,8.585420189,113.9386,13.27117197
LOC4804449,8.372440627,4.674839899,0.558360525
LOC4804820,2.560294533,1.063792342,0.415496308
LOC4804657,32.54903186,17.10239353,0.525434799
LOC4804074,0.070481999,0.049991748,0.709288042
LOC4804642,0.891047576,2.824919288,3.170332533
LOC4804434,8.224731775,12.66317318,1.539645667
LOC4804641,0.660652642,0,1.51E-06
LOC4804636,75.81569704,1.663354883,0.021939465
LOC4803449,1.586975037,1.748168084,1.101572452
LOC4803447,4.942071861,13.58877693,2.749611006
LOC4803442,2.149347865,0.144629267,0.067290271
LOC4803451,35.66723952,12.72458816,0.356758442
LOC6900352,1.07497754,22.90838058,21.31054782
LOC4803418,21.34542722,0.170956357,0.008009085
LOC4805589,3.236033569,7.363555161,2.275487484
LOC4804303,8.438275829,0.658807508,0.07807382
LOC4803389,0.019326169,113.6059389,5878.043565
LOC6898445,2.818662518,150.9665482,53.5596208
LOC4804467,7.317530495,6.918101505,0.94541479
LOC4804531,2.039316261,33.75852397,16.55383673
LOC4804546,0.066578314,4.601786782,69.11738033
LOC4804553,16.90567703,28.49814584,1.685714515
LOC4803723,0.207559465,3827.308611,18439.48758
LOC4803825,3.548861114,0.627831313,0.176910878
LOC6898257,1.036672188,0.139562553,0.134626375
LOC4803960,369.4671465,18.32128299,0.049588398
Trnaa-cgc,0.416000949,0,2.40E-06
Trnaa-cgc-2,0,0,1
Trnaa-cgc-3,0,0,1
Trnas-uga,0.367904261,0,2.72E-06
Trnas-uga-2,0.365269126,0,2.74E-06
LOC6898177,0.563972921,0.063717192,0.112980742
Trnaw-cca,0,0.343321727,343322.727
Trnaw-cca-2,0,0,1
Trnaw-cca-3,0,0.379459384,379460.384
Trnaw-cca-4,0,0.379459384,379460.384
Trnaw-cca-5,0.416000949,0,2.40E-06
Trnaw-cca-6,0,0,1
Trnaw-cca-7,0,0,1
Trnaw-cca-8,0,0,1
Trnaw-cca-9,0,0,1
Trnai-aau,2.850823849,0,3.51E-07
Trnai-aau-10,0,0,1
Trnai-aau-11,0,0,1
Trnai-aau-2,0,0,1
Trnai-aau-3,0,0.703246486,703247.486
Trnai-aau-4,0,0,1
Trnai-aau-5,0,0,1
Trnai-aau-6,0,0,1
Trnai-aau-7,0,0,1
Trnai-aau-8,0,0,1
Trnai-aau-9,0,0,1
LOC26532591,0.030910287,65.24633003,2110.760726
LOC6901955,0,29.9860907,29986091.7
Trnah-gug,0,0.379459384,379460.384
Trnah-gug-2,0,0,1
Trnah-gug-3,0,0,1
Trnah-gug-4,0,0,1
Trnah-gug-5,0,0,1
Trnal-aag,0.367904261,0,2.72E-06
Trnal-aag-2,0,0,1
Trnal-aag-3,0,0.301453224,301454.224
Trnal-aag-4,0,0.634637073,634638.073
Trnal-aag-5,0,0,1
Trnar-ucu,0,1.08714131,1087142.31
Trnar-ucu-2,0,0,1
LOC4803840,0.125474743,131.2671239,1046.155392
LOC4803692,0.421506028,0.20525143,0.48694901
LOC4803846,0,4.311709814,4311710.814
LOC4803834,33.0872477,2.824233677,0.085357193
LOC117183196,1.970325719,74.67207759,37.8983231
LOC4803832,18.90908502,2.149818561,0.11369241
LOC4803855,1.087336419,0.085700442,0.078817707
LOC4803845,0.007386912,18.66549316,2526.491065
LOC4805220,35.44295957,0.375832719,0.010603903
LOC6898819,13.417259,1.953029788,0.145561075
LOC4805221,0.202424976,208.7070717,1031.029107
LOC6899111,65.54023456,0.385913536,0.005888208
LOC6899110,3.735077852,10.35302686,2.771836491
LOC4803702,4.614888162,118.2567206,25.62504048
LOC4803691,25.67359086,2.427107606,0.094537166
LOC4805234,25.48735464,62.96183547,2.470316551
LOC4805511,25.44630076,33.55657895,1.318721293
LOC6898989,0.514542572,449.3993174,873.3940974
LOC6898990,0.017712636,76.43314775,4314.932668
LOC117183602,0.035532044,7.371598206,207.4575793
LOC6898991,0.279782676,250.3726603,894.8794476
LOC4804406,7.361319864,2.699719929,0.366744091
LOC4805515,95.16381336,1.516644782,0.015937211
LOC15382892,0.728148018,0.949542613,1.304051218
LOC4803813,0.463002798,680.3859961,1469.504139
LOC4805120,3.413941523,16.35818799,4.79158301
LOC4805122,20.93275443,0.392952166,0.018772166
LOC6898789,2.670270052,0.752819807,0.281926738
LOC4805175,7.723795126,4.838938646,0.626497588
LOC4804507,12.34825012,14.28303134,1.156684635
LOC5495504,24.89252332,9.888795674,0.397259697
LOC4805177,12.2706118,3.455431564,0.281602282
LOC4805044,7.345005431,8.832682829,1.202542695
LOC4805057,1.831232294,279.4240647,152.5879125
LOC117183534,0.257231815,149.5452843,581.3616166
LOC6898155,2.479148704,0.103104221,0.041588945
LOC4803590,0.775000549,1261.125235,1627.255117
LOC4803589,0.06895577,30.02573195,435.4283547
LOC4803585,28.62727027,0.060893928,0.002127165
LOC4804344,13.19267311,6.138007567,0.465258864
LOC4803572,71.85926332,81.41579578,1.132989567
LOC4803584,0.039052621,0.033683003,0.862506535
LOC4803583,0.54855979,1455.385982,2653.098815
LOC4805009,1.221590383,1.109011007,0.907842035
LOC4804998,0.041291358,0.268957936,6.513528093
LOC6898744,1.066983042,1.858056597,1.741410859
LOC6898743,0.064000146,0.497607103,7.774987395
LOC4805003,15.03850623,4.174103501,0.277561093
LOC6900124,1.375299098,19.12819187,13.90837745
LOC6896859,0.038209212,69.75275736,1825.500444
LOC6900544,0.013947365,23.42232486,1679.216646
LOC4805539,8.885687262,5.3846269,0.605988837
LOC4803772,4.037942943,64.34976521,15.93627032
LOC4803765,0.230511241,59.79344756,259.3938103
LOC6901952,0,0.098697045,98698.045
LOC4803771,6.726391648,13.80211512,2.051934349
LOC4803779,6.187284582,1.901927211,0.307392989
LOC4805240,1.483653442,169.5858547,114.3027992
LOC6898848,0.024815301,6.550302085,263.9516294
LOC6898827,5.248648076,0.640989291,0.122124814
LOC4805239,52.35953099,179.1374518,3.421295913
Trnag-ucc-3,0,0,1
Trnag-ucc-4,0,0,1
Trnag-ucc-5,0,0,1
Trnag-ucc-6,0,0,1
LOC6898192,55.82140534,99.20039809,1.777103187
LOC4804485,3.688362554,0.180677114,0.048985983
LOC4803711,0.114539458,527.9857472,4609.600457
LOC117183774,2.362231744,0.031117398,0.013173299
LOC4803712,0,12.12452547,12124526.47
LOC4805624,2.865762556,7.25251001,2.530742983
LOC6899070,2.029696576,2.708795659,1.334581413
LOC4804708,10.38443695,0.777591286,0.074880537
LOC6898614,61.18843363,112.4001521,1.83695095
LOC4803562,2.73974925,0.340818411,0.124397985
LOC4804621,17.52213009,13.60039172,0.77618371
LOC4804622,0.076203288,174.1763209,2285.649892
LOC4805573,7.289375769,0.01350774,0.001853209
LOC6898026,5.636507063,0.54546801,0.09677428
LOC4803329,17.25609605,9.636281694,0.558427706
LOC4803328,0.174025503,2.001464927,11.50092599
LOC4805456,7.490801659,5.336398147,0.712393503
LOC4803426,1.939736613,0.20983959,0.108179884
LOC4805389,21.24712975,30.95280418,1.456799299
LOC15382897,0.090542497,0,1.10E-05
LOC6898360,11.24407763,55.67862617,4.951817662
LOC6898401,0.774652255,162.1853817,209.3651341
LOC6899100,21.54757339,66.88103143,3.103877551
LOC4804075,0.46494716,1.875755183,4.034334028
LOC4804867,5.732154695,12.51163391,2.182710236
LOC26533367,0.196257512,587.30167,2992.490191
LOC4803985,8.034493665,49.91880562,6.213061144
LOC6903920,1.008250085,0.008459673,0.008391435
LOC4804376,28.39940701,11.45068913,0.403201719
LOC4805151,0.007514317,13.06848881,1738.913939
LOC6898815,22.60479281,1.149693728,0.05086066
LOC26534210,0.127823407,76.21902911,596.2791585
LOC6898814,149.8450486,4.321700492,0.028841136
LOC4805650,33.58174792,0.989100195,0.029453534
